# token	id	count	
/m/0cjyzs	224	218
/m/04ljl_l	225	217
/m/07cbcy	226	217
/m/016wzw	227	217
/m/017fp	228	216
/m/02n9nmz	229	214
/m/02ynfr	230	214
/m/06j6l	231	214
/m/03gvt	232	214
/m/0kbvb	233	213
/m/01ls2	234	211
/m/04t36	235	208
/m/0gr42	236	208
/m/0jdk_	237	208
/m/0hcr	238	207
/m/054ks3	239	207
/m/0154qm	240	207
/m/017jd9	241	207
/m/05zr6wv	242	206
/m/02lcqs	243	206
/m/0bwfn	244	206
/m/05b4l5x	245	204
/m/0xhtw	246	204
/m/07t65	247	202
/m/09sdmz	248	202
/m/01gb54	249	202
/m/0n1h	250	201
/m/01vs_v8	251	199
/m/019sc	252	199
/m/047g8h	253	198
/m/05zm34	254	198
/m/05p09zm	255	198
/m/0dwt5	256	198
/m/018ygt	257	198
/m/07fb8_	258	197
/m/023wyl	259	197
/m/0bdwqv	260	197
/m/0c4z8	261	196
/m/07t21	262	196
/m/019pm_	263	196
/m/0dvmd	264	196
/m/02vk52z	265	195
/m/02rdyk7	266	195
/m/065y4w7	267	194
/m/02z0dfh	268	193
/m/01cgz	269	193
/m/039v1	270	193
/m/01s0ps	271	193
/m/047yc	272	192
/m/01pb34	273	192
/m/0l6px	274	191
/m/0hzc9wc	275	191
/m/01v1d8	276	191
/m/0fbtbt	277	191
/m/01_9c1	278	190
/m/01wy6	279	189
/m/02fsn	280	188
/m/02qyp19	281	187
/m/02qgqt	282	187
/m/0dwtp	283	187
/m/062z7	284	187
/m/07r1h	285	186
/m/0bxl5	286	185
/m/05f4m9q	287	184
/m/017gl1	288	184
/m/01mkq	289	184
/m/047lj	290	183
/m/099c8n	291	183
/m/0pqc5	292	183
/m/0cj16	293	183
/m/0gkd1	294	183
/m/05b1610	295	182
/m/01l849	296	181
/m/03npn	297	181
/m/02k54	298	181
/m/0395lw	299	181
/m/033tf_	300	181
/m/04rjg	301	181
/m/05qtj	302	181
/m/02r22gf	303	180
/m/05b3ts	304	180
/m/057xs89	305	180
/m/03_d0	306	179
/m/02y_rq5	307	179
/m/02qpbqj	308	179
/m/0jhn7	309	179
/m/09qwmm	310	178
/m/07xzm	311	178
/m/09qv_s	312	178
/m/0glt670	313	178
/m/03ksy	314	178
/m/07b_l	315	178
/m/01xqw	316	178
/m/05fjf	317	178
/m/02bjrlw	318	177
/m/09pmkv	319	177
/m/0l15bq	320	175
/m/02yvct	321	175
/m/05dbf	322	175
/m/05ztrmj	323	175
/m/03c7tr1	324	174
/m/0g2dz	325	174
/m/0169dl	326	174
/m/0kpl	327	174
/m/082gq	328	174
/m/04t2l2	329	173
/m/0146pg	330	173
/m/06cgy	331	173
/m/0bfvd4	332	173
/m/015_1q	333	173
/m/03ryn	334	173
/m/077qn	335	173
/m/06npd	336	172
/m/0d6lp	337	172
/m/07z1m	338	171
/m/0h0wc	339	171
/m/09n48	340	170
/m/05p1dby	341	170
/m/0d1pc	342	170
/m/06w7v	343	170
/m/02tr7d	344	169
/m/0gk4g	345	169
/m/017gm7	346	168
/m/02bkdn	347	168
/m/01pgzn_	348	168
/m/0219x_	349	168
/m/01w5m	350	167
/m/09f2j	351	167
/m/0btpm6	352	167
/m/05kkh	353	166
/m/03z19	354	166
/m/018ctl	355	165
/m/0hvb2	356	165
/m/09td7p	357	165
/m/07s6fsf	358	164
/m/099tbz	359	164
/m/02x4w6g	360	164
/m/0j1yf	361	163
/m/071t0	362	163
/m/09889g	363	163
/m/0jfx1	364	162
/m/024rgt	365	162
/m/0jmj7	366	162
/m/03v0t	367	162
/m/02w7gg	368	161
/m/07ylj	369	161
/m/03lty	370	161
/m/01cx_	371	161
/m/0lgxj	372	161
/m/02l840	373	160
/m/02lq67	374	159
/m/01vrncs	375	159
/m/0lpjn	376	159
/m/01t_vv	377	159
/m/018wdw	378	159
/m/02j9z	379	158
/m/081lh	380	158
/m/02qwg	381	158
/m/0m7yy	382	158
/m/013b2h	383	158
/m/07gql	384	157
/m/02x17s4	385	157
/m/0fvf9q	386	156
/m/02xry	387	156
/m/02hsq3m	388	155
/m/0bdwft	389	155
/m/03_8r	390	155
/m/0466p0j	391	155
/m/06dv3	392	154
/m/02lq5w	393	154
/m/0dtfn	394	154
/m/07s846j	395	154
/m/02cg41	396	154
/m/03q5t	397	153
/m/05pd94v	398	153
/m/099jhq	399	153
/m/05qjt	400	153
/m/0pz91	401	153
/m/01x73	402	153
/m/0215hd	403	153
/m/060bp	404	152
/m/0jtg0	405	152
/m/09blyk	406	152
/m/07xl34	407	152
/m/08ns5s	408	152
/m/05qx1	409	151
/m/02llzg	410	151
/m/09n4nb	411	151
/m/085h1	412	151
/m/015rkw	413	150
/m/0gpjbt	414	150
/m/0dclg	415	150
/m/0661ql3	416	150
/m/02cx90	417	150
/m/0dwsp	418	149
/m/0735l	419	149
/m/01rs41	420	149
/m/03mqtr	421	149
/m/0gywn	422	149
/m/0gyx4	423	149
/m/02vxn	424	148
/m/03xq0f	425	148
/m/01kwld	426	148
/m/0bdw6t	427	148
/m/0f4vbz	428	148
/m/01s695	429	147
/m/0z4s	430	147
/m/03m5k	431	147
/m/01795t	432	147
/m/051wwp	433	147
/m/02r0csl	434	146
/m/02rjjll	435	146
/m/0l6m5	436	146
/m/056878	437	146
/m/016z2j	438	146
/m/03rhqg	439	146
/m/0gy6z9	440	146
/m/06cvj	441	145
/m/01bx35	442	145
/m/03f1zdw	443	145
/m/03qlv7	444	145
/m/0h7h6	445	145
/m/04rrd	446	145
/m/01vw20h	447	145
/m/046zh	448	145
/m/019bk0	449	144
/m/02qgyv	450	144
/m/09yrh	451	144
/m/05sb1	452	143
/m/07_l6	453	143
/m/0bksh	454	143
/m/01q_ph	455	142
/m/09fb5	456	142
/m/0159h6	457	142
/m/03f2_rc	458	142
/m/05pcjw	459	142
/m/0cc56	460	142
/m/01c6qp	461	142
/m/05zvj3m	462	142
/m/015h31	463	142
/m/01dnws	464	142
/m/01lyv	465	142
/m/016zp5	466	142
/m/01wbg84	467	141
/m/017jv5	468	141
/m/02x8n1n	469	141
/m/02dlh2	470	141
/m/0h03fhx	471	141
/m/01kb2j	472	141
/m/02w3w	473	141
/m/08815	474	140
/m/0ds3t5x	475	140
/m/0bp_b2	476	140
/m/06pwq	477	140
/m/0pz7h	478	140
/m/0gmcwlb	479	140
/m/01hkhq	480	140
/m/017149	481	139
/m/02lp1	482	139
/m/0bq2g	483	139
/m/0x3b7	484	139
/m/04sry	485	139
/m/026c1	486	137
/m/099t8j	487	137
/m/015t56	488	137
/m/03qbh5	489	137
/m/07twz	490	137
/m/05r6t	491	137
/m/04zx3q1	492	136
/m/02lpp7	493	136
/m/03_9r	494	136
/m/05qfh	495	136
/m/01mgw	496	136
/m/07c6l	497	135
/m/02x1dht	498	135
/m/0dr_4	499	135
/m/01ksr1	500	135
/m/02l4pj	501	135
/m/0g26h	502	135
/m/0f502	503	135
/m/03j24kf	504	135
/m/02vxq9m	505	134
/m/05fkf	506	134
/m/048lv	507	134
/m/013knm	508	134
/m/0p_47	509	134
/m/039cq4	510	134
/m/0ch26b_	511	133
/m/099ck7	512	133
/m/0m313	513	132
/m/013yq	514	132
/m/01mhwk	515	132
/m/05vz3zq	516	132
/m/0170pk	517	131
/m/0l6mp	518	131
/m/02x4x18	519	131
/m/09hnb	520	131
/m/0m_v0	521	131
/m/0gqxm	522	131
/m/025sc50	523	131
/m/01mh_q	524	131
/m/016gr2	525	130
/m/01c427	526	130
/m/099cng	527	130
/m/06mt91	528	130
/m/03bxz7	529	130
/m/011yqc	530	129
/m/05glt	531	129
/m/07_jd	532	129
/m/0b_dy	533	129
/m/05hj_k	534	129
/m/089g0h	535	129
/m/023kzp	536	129
/m/05gnf	537	129
/m/0jz9f	538	128
/m/0bfvw2	539	128
/m/0147dk	540	128
/m/04wvhz	541	127
/m/0872p_c	542	127
/m/04rrx	543	127
/m/0794g	544	127
/m/0fdys	545	127
/m/0dvld	546	127
/m/0fbvqf	547	126
/m/01qbl	548	126
/m/030znt	549	126
/m/0237fw	550	126
/m/082fr	551	126
/m/01vvb4m	552	126
/m/0c3351	553	126
/m/0gn30	554	126
/m/06b_j	555	126
/m/0d2b38	556	126
/m/01lp8	557	125
/m/01vvycq	558	125
/m/02qjv	559	125
/m/0dl5d	560	125
/m/0fpv_3_	561	125
/m/01xy5l_	562	125
/m/05zlld0	563	125
/m/047vnkj	564	125
/m/01vsgrn	565	125
/m/049xgc	566	125
/m/01wd9lv	567	125
/m/02hv44_	568	125
/m/04bdxl	569	124
/m/02g3v6	570	124
/m/09wj5	571	124
/m/02lfns	572	124
/m/0bwh6	573	124
/m/06f41	574	124
/m/025m8l	575	124
/m/06q1r	576	124
/m/01pcq3	577	123
/m/06b0d2	578	123
/m/03lt8g	579	123
/m/05qbckf	580	123
/m/0bpm4yw	581	123
/m/0g824	582	123
/m/083chw	583	122
/m/0mdqp	584	122
/m/0cv3w	585	122
/m/09qvc0	586	121
/m/0319l	587	121
/m/09x3r	588	121
/m/0f7hc	589	121
/m/016vg8	590	121
/m/017_qw	591	121
/m/0dzlbx	592	121
/m/04gb7	593	121
/m/0cfdd	594	121
/m/027pfg	595	121
/m/08hmch	596	120
/m/01rh0w	597	120
/m/025m8y	598	120
/m/09k56b7	599	120
/m/02x258x	600	120
/m/0d0x8	601	120
/m/07hwkr	602	120
/m/0cjsxp	603	120
/m/04xvh5	604	120
/m/08hsww	605	120
/m/020_95	606	120
/m/07dfk	607	120
/m/0jqn5	608	119
/m/02k84w	609	119
/m/0jzphpx	610	119
/m/0127m7	611	119
/m/01531	612	119
/m/0gkts9	613	119
/m/01z7_f	614	119
/m/018w8	615	119
/m/01ps2h8	616	119
/m/0828jw	617	119
/m/0dgskx	618	119
/m/0155w	619	119
/m/0f_nbyh	620	118
/m/0fkvn	621	118
/m/04hwbq	622	118
/m/012x4t	623	118
/m/02rh1dz	624	118
/m/0bt4r4	625	118
/m/07h34	626	118
/m/09b3v	627	118
/m/0dzf_	628	118
/m/03gh4	629	118
/m/01vw37m	630	118
/m/07g1sm	631	118
/m/0789_m	632	117
/m/09qv3c	633	117
/m/06wrt	634	117
/m/0d68qy	635	117
/m/02x4wr9	636	117
/m/02x4sn8	637	117
/m/02k856	638	117
/m/062zm5h	639	117
/m/03ym1	640	117
/m/0fj9f	641	117
/m/0h95927	642	117
/m/037mh8	643	117
/m/07m77x	644	117
/m/0lbj1	645	116
/m/01vrz41	646	116
/m/08jgk1	647	116
/m/09gq0x5	648	116
/m/03v3xp	649	116
/m/0bmhvpr	650	116
/m/04g5k	651	116
/m/01xqqp	652	116
/m/020h2v	653	116
/m/0k049	654	115
/m/0l6ny	655	115
/m/05c1t6z	656	115
/m/0343h	657	115
/m/0171cm	658	115
/m/05w3f	659	115
/m/0150t6	660	115
/m/03hr1p	661	115
/m/0498y	662	115
/m/05pdh86	663	115
/m/09qrn4	664	115
/m/0127s7	665	115
/m/0gmgwnv	666	115
/m/0gqng	667	114
/m/05ztjjw	668	114
/m/0p_pd	669	114
/m/03zqc1	670	114
/m/0bdw1g	671	114
/m/089fss	672	114
/m/0c4ys	673	114
/m/04xrx	674	114
/m/07024	675	114
/m/03bnv	676	114
/m/03mdt	677	114
/m/011k_j	678	114
/m/0486tv	679	114
/m/0g768	680	114
/m/02l4rh	681	114
/m/0h0yt	682	114
/m/03w5xm	683	113
/m/01vksx	684	113
/m/04n52p6	685	113
/m/0bdx29	686	113
/m/02snj9	687	113
/m/0cqgl9	688	113
/m/03cw411	689	113
/m/04rlf	690	113
/m/01dw4q	691	112
/m/03v1s	692	112
/m/0l98s	693	112
/m/070m6c	694	112
/m/07p__7	695	112
/m/06f0dc	696	112
/m/09q5w2	697	112
/m/02kxbx3	698	112
/m/0xnvg	699	112
/m/03m6t5	700	112
/m/03q0r1	701	112
/m/01r93l	702	112
/m/02zd460	703	112
/m/01qscs	704	111
/m/05kj_	705	111
/m/02rdxsh	706	111
/m/04vr_f	707	111
/m/0c0nhgv	708	111
/m/05lb87	709	111
/m/011zd3	710	111
/m/0kszw	711	111
/m/02fqrf	712	111
/m/03qgjwc	713	111
/m/02822	714	111
/m/060j8b	715	111
/m/011ywj	716	111
/m/0btpx	717	111
/m/01hp22	718	110
/m/01vrt_c	719	110
/m/0kfv9	720	110
/m/0gghm	721	110
/m/02fn5r	722	110
/m/015f7	723	110
/m/09l3p	724	110
/m/08phg9	725	110
/m/01cmp9	726	110
/m/06q8hf	727	110
/m/0214km	728	110
/m/02dtg	729	109
/m/09qj50	730	109
/m/07w0v	731	109
/m/0dlglj	732	109
/m/0170s4	733	109
/m/021bmf	734	109
/m/03h_fk5	735	109
/m/02x1z2s	736	109
/m/016fnb	737	109
/m/02q690_	738	109
/m/054g1r	739	109
/m/0p__8	740	109
/m/01p4vl	741	109
/m/01crd5	742	109
/m/02x8m	743	108
/m/09cr8	744	108
/m/03k50	745	108
/m/0dwr4	746	108
/m/011k1h	747	108
/m/02v1m7	748	108
/m/026mfs	749	108
/m/0dg3n1	750	108
/m/01jrbb	751	108
/m/02vyw	752	108
/m/03qbnj	753	108
/m/0m66w	754	108
/m/070mff	755	108
/m/043tvp3	756	108
/m/04vmp	757	108
/m/02_n3z	758	107
/m/025jfl	759	107
/m/02nxhr	760	107
/m/0163v	761	107
/m/09qs08	762	107
/m/01vsl3_	763	107
/m/016ypb	764	107
/m/0gcs9	765	107
/m/01wgcvn	766	107
/m/0fhpv4	767	107
/m/01lj9	768	107
/m/0g9lm2	769	107
/m/01c99j	770	107
/m/0kjgl	771	107
/m/011yxg	772	106
/m/0f2wj	773	106
/m/0hn10	774	106
/m/0b6tzs	775	106
/m/0pv3x	776	106
/m/0sz28	777	106
/m/01c92g	778	106
/m/0d0kn	779	106
/m/01wwvc5	780	106
/m/03hmt9b	781	106
/m/01vsy7t	782	106
/m/01kwsg	783	106
/m/01s21dg	784	106
/m/06yxd	785	106
/m/02yv6b	786	106
/m/059f4	787	105
/m/0h1nt	788	105
/m/054ky1	789	105
/m/04f52jw	790	105
/m/02y8z	791	105
/m/0161sp	792	105
/m/027c95y	793	105
/m/0kbvv	794	105
/m/0693l	795	105
/m/024tcq	796	105
/m/03xp8d5	797	105
/m/015cjr	798	105
/m/01vrnsk	799	105
/m/0j0k	800	105
/m/0g2lq	801	105
/m/02pprs	802	104
/m/0j1z8	803	104
/m/0l6vl	804	104
/m/0l998	805	104
/m/02kxbwx	806	104
/m/02q_cc	807	104
/m/015grj	808	104
/m/053rxgm	809	104
/m/06ms6	810	104
/m/01j7rd	811	104
/m/0f4_l	812	104
/m/0gvstc3	813	104
/m/026p4q7	814	104
/m/024n3z	815	104
/m/02sp_v	816	104
/m/04ly1	817	104
/m/0h3mrc	818	104
/m/09qvf4	819	104
/m/03nm_fh	820	104
/m/05hjnw	821	104
/m/0jzc	822	104
/m/043zg	823	104
/m/0gwjw0c	824	104
/m/01mk6	825	104
/m/0227vl	826	104
/m/0c0zq	827	104
/m/0h5g_	828	103
/m/026dg51	829	103
/m/03ln8b	830	103
/m/0170qf	831	103
/m/063y_ky	832	103
/m/03cfjg	833	103
/m/086sj	834	103
/m/02x7vq	835	103
/m/07h565	836	103
/m/025352	837	103
/m/016jny	838	103
/m/04hqz	839	103
/m/027gs1_	840	103
/m/0dq3c	841	102
/m/0c4f4	842	102
/m/0g2c8	843	102
/m/030_1m	844	102
/m/0lx2l	845	102
/m/03qnc6q	846	102
/m/02f5qb	847	102
/m/01dy7j	848	102
/m/03fyrh	849	102
/m/09r9dp	850	102
/m/03ndd	851	102
/m/015t7v	852	102
/m/03nnm4t	853	102
/m/0404j37	854	102
/m/0_jm	855	102
/m/0bdjd	856	102
/m/03rwz3	857	102
/m/0jkvj	858	102
/m/0cqh46	859	101
/m/07tgn	860	101
/m/0vmt	861	101
/m/04w7rn	862	101
/m/0bj9k	863	101
/m/0pmhf	864	101
/m/0dr3sl	865	101
/m/0dryh9k	866	101
/m/064lsn	867	101
/m/0dc_ms	868	101
/m/01vtj38	869	101
/m/07_f2	870	101
/m/05cj4r	871	100
/m/0gkz15s	872	100
/m/0vgkd	873	100
/m/02gvwz	874	100
/m/07szy	875	100
/m/0661m4p	876	100
/m/019vhk	877	100
/m/0ywrc	878	100
/m/01c9jp	879	100
/m/05z96	880	100
/m/0jgx	881	100
/m/0bmnm	882	100
/m/0478__m	883	100
/m/02_7t	884	100
/m/06rgq	885	100
/m/0ds35l9	886	99
/m/06_kh	887	99
/m/02grdc	888	99
/m/01wmxfs	889	99
/m/03bx2lk	890	99
/m/054lpb6	891	99
/m/015pxr	892	99
/m/0cc5mcj	893	99
/m/07jjt	894	99
/m/0gd_b_	895	99
/m/0gvx_	896	99
/m/017j69	897	99
/m/016szr	898	99
/m/0svqs	899	99
/m/0ggx5q	900	99
/m/02cbhg	901	99
/m/012t_z	902	98
/m/03xsby	903	98
/m/0gd0c7x	904	98
/m/01kv4mb	905	98
/m/01tfck	906	98
/m/0dgd_	907	98
/m/06ztvyx	908	98
/m/070w7s	909	98
/m/0gyh	910	98
/m/07tg4	911	98
/m/02bh9	912	98
/m/07cyl	913	98
/m/081yw	914	98
/m/0c3p7	915	98
/m/024tkd	916	98
/m/01tnxc	917	98
/m/0flw86	918	97
/m/077g7n	919	97
/m/039bp	920	97
/m/013zdg	921	97
/m/03q4nz	922	97
/m/05kr_	923	97
/m/0lbbj	924	97
/m/01cky2	925	97
/m/02vntj	926	97
/m/026g73	927	97
/m/04tgp	928	97
/m/02l6h	929	97
/m/0755wz	930	97
/m/05vsxz	931	96
/m/02lfcm	932	96
/m/01qzyz	933	96
/m/01l1sq	934	96
/m/0241jw	935	96
/m/0bx0l	936	96
/m/033hn8	937	96
/m/061dn_	938	96
/m/0180mw	939	96
/m/0gnbw	940	96
/m/0fpgp26	941	96
/m/06151l	942	95
/m/095zlp	943	95
/m/0jzw	944	95
/m/02c638	945	95
/m/03_wj_	946	95
/m/01shy7	947	95
/m/01438g	948	95
/m/01309x	949	95
/m/07fpm3	950	95
/m/0hfzr	951	95
/m/03y82t6	952	95
/m/05f4vxd	953	95
/m/026lgs	954	95
/m/02qkt	955	95
/m/09m6kg	956	94
/m/050023	957	94
/m/01d38g	958	94
/m/0bth54	959	94
/m/07gyv	960	94
/m/02bn_p	961	94
/m/02r1c18	962	94
/m/02bp37	963	94
/m/02lf70	964	94
/m/0443y3	965	94
/m/01w60_p	966	94
/m/02x2gy0	967	94
/m/0993r	968	94
/m/0vzm	969	94
/m/03yj_0n	970	94
/m/03shp	971	94
/m/05q8pss	972	94
/m/0jmj	973	94
/m/02gdjb	974	94
/m/0gq_d	975	94
/m/0bt3j9	976	94
/m/03qsdpk	977	94
/m/05sy_5	978	94
/m/052hl	979	94
/m/0181dw	980	94
/m/03j6c	981	94
/m/0184jc	982	93
/m/0dwvl	983	93
/m/03s0w	984	93
/m/080h2	985	93
/m/016kjs	986	93
/m/07kc_	987	93
/m/0w0d	988	93
/m/01hww_	989	93
/m/0407yfx	990	93
/m/04x_3	991	93
/m/0ggjt	992	93
/m/02f716	993	93
/m/059kh	994	93
/m/0g_w	995	93
/m/02lnbg	996	93
/m/02mt51	997	93
/m/0fhxv	998	93
/m/01wy5m	999	93
/m/047csmy	1000	93
/m/014gf8	1001	93
/m/05lb30	1002	93
/m/01mqc_	1003	93
/m/01ckcd	1004	93
/m/0197tq	1005	92
/m/07gp9	1006	92
/m/05ty4m	1007	92
/m/0bl2g	1008	92
/m/0cwy47	1009	92
/m/0bwfwpj	1010	92
/m/035gjq	1011	92
/m/01l2fn	1012	92
/m/03t22m	1013	92
/m/01gq0b	1014	92
/m/01fmys	1015	92
/m/0j43swk	1016	92
/m/03hkch7	1017	92
/m/017l96	1018	92
/m/09w1n	1019	92
/m/017z49	1020	92
/m/0gbwp	1021	92
/m/04fzk	1022	92
/m/024bbl	1023	92
/m/0d04z6	1024	92
/m/0lbd9	1025	92
/m/050ks	1026	92
/m/011yrp	1027	91
/m/0g5qs2k	1028	91
/m/06_wqk4	1029	91
/m/07s8r0	1030	91
/m/0l1589	1031	91
/m/017z88	1032	91
/m/07s8hms	1033	91
/m/01xndd	1034	91
/m/0cmc26r	1035	91
/m/03rbj2	1036	91
/m/04pk1f	1037	91
/m/0jsf6	1038	91
/m/02__7n	1039	91
/m/026r8q	1040	91
/m/03tmr	1041	90
/m/0gkvb7	1042	90
/m/05p1tzf	1043	90
/m/011_6p	1044	90
/m/0hx4y	1045	90
/m/0407yj_	1046	90
/m/02w4v	1047	90
/m/0gj8nq2	1048	90
/m/0680x0	1049	90
/m/09g7vfw	1050	90
/m/02f73p	1051	90
/m/02114t	1052	90
/m/05c26ss	1053	90
/m/024mpp	1054	90
/m/0dlngsd	1055	90
/m/01ckrr	1056	90
/m/0bh8tgs	1057	90
/m/06j8wx	1058	90
/m/067ghz	1059	90
/m/06c62	1060	90
/m/0gvvm6l	1061	90
/m/0q9kd	1062	89
/m/01vvydl	1063	89
/m/0g60z	1064	89
/m/01rr9f	1065	89
/m/03h_9lg	1066	89
/m/04ych	1067	89
/m/0dgst_d	1068	89
/m/01w4dy	1069	89
/m/01v9l67	1070	89
/m/040b5k	1071	89
/m/01846t	1072	89
/m/0f2v0	1073	89
/m/087vz	1074	89
/m/03ccq3s	1075	89
/m/04w391	1076	89
/m/01g23m	1077	89
/m/02x17c2	1078	89
/m/030_3z	1079	89
/m/02dbp7	1080	89
/m/02f72_	1081	89
/m/0372kf	1082	89
/m/016yvw	1083	89
/m/0421v9q	1084	89
/m/01540	1085	89
/m/0ldqf	1086	89
/m/04zkj5	1087	89
/m/0kjrx	1088	89
/m/0140t7	1089	89
/m/05bnp0	1090	88
/m/080dwhx	1091	88
/m/01sp81	1092	88
/m/04q7r	1093	88
/m/01c22t	1094	88
/m/02hczc	1095	88
/m/01vsnff	1096	88
/m/01cwhp	1097	88
/m/08052t3	1098	88
/m/01trhmt	1099	88
/m/0137g1	1100	88
/m/01w7nww	1101	88
/m/04psyp	1102	88
/m/01tc9r	1103	88
/m/014g22	1104	88
/m/017gxw	1105	88
/m/0275n3y	1106	88
/m/0382m4	1107	88
/m/05lfwd	1108	88
/m/05lb65	1109	88
/m/08zrbl	1110	88
/m/0h7pj	1111	88
